bathroom,kitchen,essentials,safety,other,diabled friendly,service,id,requirement,outdoor amenity,children,income,group
2,1,6,4,0,0,1,20141920,0,0,0,15611.40 ,1
0,1,5,1,1,0,0,3384323,0,0,0,15608.88 ,1
2,8,11,3,0,0,1,19212378,0,0,0,15603.00 ,1
2,1,6,0,0,0,0,9026590,0,1,0,15600.00 ,1
2,6,7,1,0,0,1,12283514,0,0,0,15552.00 ,1
1,1,6,2,0,0,0,16798531,0,0,0,15540.00 ,1
1,1,9,2,0,0,1,8955543,0,0,0,15516.00 ,1
1,1,3,1,1,0,0,10390452,0,0,0,15516.00 ,1
1,1,8,2,0,0,0,18292535,0,0,0,15498.00 ,1
2,1,6,2,0,0,0,13250660,0,0,0,15495.60 ,1
2,1,9,1,1,1,0,11873676,0,1,0,15495.48 ,1
2,0,4,2,0,0,0,18908638,0,0,0,15492.60 ,1
0,0,0,0,0,0,0,16171678,0,0,0,15480.00 ,1
1,1,6,0,1,0,0,18527074,0,0,0,15458.40 ,1
1,1,4,1,0,0,0,15268575,0,0,0,15450.00 ,1
2,1,8,4,0,0,0,19011988,0,0,0,15408.00 ,1
3,1,10,1,1,1,0,14375070,0,1,0,15391.20 ,1
0,1,7,2,1,0,0,12323062,0,0,0,15373.20 ,1
1,1,9,2,0,0,1,12188768,0,0,0,15356.64 ,1
2,1,8,5,0,0,2,19575372,0,0,0,15333.12 ,1
0,1,5,0,0,0,0,9878369,0,0,0,15294.60 ,1
2,1,7,1,0,0,1,12629694,0,0,0,15251.40 ,1
1,8,6,1,0,0,1,15266049,0,0,1,15238.80 ,1
1,1,7,2,0,0,0,19274249,0,1,0,15232.20 ,1
3,1,4,0,0,0,0,13451720,0,0,0,15228.00 ,1
0,0,0,0,0,0,0,4909438,0,0,0,15210.00 ,1
0,1,8,3,0,0,1,14809565,0,0,0,15204.00 ,1
2,1,7,1,1,0,0,20395728,0,0,0,15197.16 ,1
0,1,6,1,0,0,0,20363020,0,0,0,15192.00 ,1
2,1,5,2,0,0,0,19932060,0,1,0,15179.04 ,1
2,1,8,2,0,0,1,17256012,0,0,0,15157.20 ,1
2,1,6,1,1,0,1,17959820,0,0,0,15156.00 ,1
0,1,7,3,0,0,0,9589722,0,0,0,15152.40 ,1
0,1,3,0,0,0,0,19307310,0,0,0,15151.20 ,1
1,1,6,2,1,0,0,18273715,0,0,0,15108.72 ,1
2,1,9,1,0,0,1,1185525,0,0,0,15090.00 ,1
2,9,11,2,0,0,0,18944697,0,1,5,15085.80 ,1
1,1,10,1,0,0,1,13407354,0,0,0,15084.00 ,1
1,7,5,3,0,0,1,19664709,0,0,0,15072.00 ,1
2,1,10,3,0,0,2,5418312,0,0,0,15060.00 ,1
1,1,7,2,1,0,0,7517614,0,0,0,15060.00 ,1
1,1,3,0,0,0,1,9561650,0,0,0,15051.12 ,1
2,1,7,1,0,0,0,19275018,0,0,0,15048.00 ,1
1,0,6,3,0,0,0,6032118,0,0,0,15041.64 ,1
2,1,10,1,1,1,2,9404068,0,1,0,15012.00 ,1
0,1,6,0,0,0,1,9436038,0,0,0,15012.00 ,1
2,1,6,1,0,0,1,17567492,0,0,0,15004.80 ,1
1,1,4,0,1,0,1,8807842,0,0,0,14995.20 ,2
3,1,7,4,1,0,0,17236148,0,2,0,14994.00 ,2
2,1,8,2,1,0,0,19867655,0,0,0,14982.00 ,2
0,0,0,0,0,0,0,18194986,0,0,0,14963.52 ,2
2,1,7,3,0,0,1,13079618,0,0,0,14928.00 ,2
1,1,5,1,1,0,0,20282481,0,1,0,14925.00 ,2
0,1,3,1,0,0,0,20708173,0,0,0,14880.00 ,2
0,1,7,1,1,0,0,18957055,0,0,0,14864.16 ,2
1,1,10,2,1,0,1,9953403,0,1,0,14850.00 ,2
1,1,8,1,0,0,0,13883154,0,0,0,14850.00 ,2
2,0,10,4,1,0,2,17756109,0,1,0,14826.24 ,2
2,1,8,2,1,0,1,18061481,0,0,0,14818.80 ,2
2,1,8,4,0,0,1,17255880,0,0,0,14810.40 ,2
1,8,5,2,0,0,3,18585153,0,0,0,14810.04 ,2
0,1,7,2,0,0,0,550288,0,0,0,14774.40 ,2
0,1,8,0,0,0,0,598254,0,0,0,14760.00 ,2
1,1,6,1,0,0,0,17080066,0,0,0,14749.80 ,2
2,1,10,1,0,0,2,12901480,0,2,0,14742.00 ,2
2,1,7,1,0,0,2,16181190,0,0,0,14706.00 ,2
1,1,2,0,0,0,0,13997539,0,0,0,14688.00 ,2
0,1,7,3,1,0,0,20192804,0,0,0,14661.12 ,2
1,1,8,3,0,0,0,8614461,0,0,0,14655.48 ,2
2,1,9,3,0,0,0,15346892,0,1,0,14639.04 ,2
0,1,4,0,1,0,0,19824051,0,0,0,14616.00 ,2
1,1,5,0,0,0,0,20191934,0,0,0,14610.84 ,2
0,1,6,2,0,0,1,18585546,0,0,0,14599.20 ,2
1,1,6,1,0,0,0,9773384,0,0,0,14592.00 ,2
0,1,6,3,0,0,1,11324565,0,0,0,14586.00 ,2
1,6,11,3,0,0,2,19175819,0,0,0,14580.00 ,2
2,1,7,3,1,0,0,13090837,0,0,0,14578.20 ,2
2,1,10,2,1,0,1,11798590,0,1,0,14563.44 ,2
2,1,6,4,0,0,0,16647409,0,0,0,14544.00 ,2
2,8,7,3,1,0,2,18463609,0,0,0,14526.00 ,2
1,1,5,1,0,0,1,9610982,0,0,0,14521.68 ,2
2,1,8,3,0,0,0,19209764,0,0,1,14508.00 ,2
2,1,7,1,0,0,0,19819750,0,0,0,14432.40 ,2
1,7,4,1,1,0,0,19692746,0,0,0,14430.00 ,2
1,1,6,1,1,1,0,19489633,1,0,0,14423.76 ,2
2,1,6,5,0,0,1,19591107,0,1,0,14423.76 ,2
1,1,2,2,0,0,0,16163672,0,0,0,14400.00 ,2
2,1,6,0,0,0,1,19702245,0,0,0,14400.00 ,2
1,1,12,2,0,0,1,19892112,0,0,0,14400.00 ,2
1,1,7,2,0,0,0,20227482,0,0,0,14400.00 ,2
2,1,6,1,0,0,1,20271820,0,0,0,14400.00 ,2
3,1,8,0,2,0,0,12952523,0,0,0,14397.12 ,2
2,7,12,2,0,0,3,1056185,0,1,0,14396.40 ,2
0,0,5,0,0,0,0,20629690,0,0,0,14376.00 ,2
2,1,7,1,0,0,0,20763209,0,0,0,14376.00 ,2
2,9,9,1,1,0,1,14122281,0,0,0,14371.20 ,2
2,1,8,2,1,0,1,17030885,0,1,0,14362.32 ,2
2,1,7,3,1,0,2,20033730,0,1,0,14352.00 ,2
2,1,8,5,0,0,1,19670534,0,1,0,14328.00 ,2
1,1,7,0,0,0,1,20509523,0,0,0,14325.00 ,2
2,0,4,1,1,0,0,19981294,0,0,0,14310.36 ,2
2,1,9,1,1,1,1,13397691,0,2,0,14310.00 ,2
1,1,5,2,0,0,0,19730080,0,0,0,14295.60 ,2
1,1,5,3,0,0,0,19274661,0,1,0,14281.08 ,2
1,1,11,1,1,0,0,13744807,0,0,0,14262.72 ,2
1,1,6,3,0,0,0,17990823,0,0,0,14259.96 ,2
2,1,7,4,0,0,0,19306475,0,0,0,14256.00 ,2
0,0,5,3,0,0,0,16225437,0,0,0,14232.24 ,2
1,1,3,2,1,0,0,20708079,0,1,0,14220.00 ,2
1,1,5,1,0,0,0,15355844,0,0,0,14216.76 ,2
0,1,5,1,0,0,0,7089639,0,0,0,14208.48 ,2
0,1,7,0,0,0,1,953275,0,0,0,14196.00 ,2
0,1,6,2,0,0,1,2926247,0,0,0,14196.00 ,2
0,1,6,1,1,0,0,12728514,0,0,0,14190.24 ,2
1,1,5,1,0,0,0,19375739,0,0,0,14176.80 ,2
0,1,7,2,0,0,0,9211719,0,0,0,14112.00 ,2
1,1,5,0,0,0,0,9759704,0,0,0,14112.00 ,2
2,1,6,1,1,0,0,13829630,0,0,0,14112.00 ,2
2,1,5,2,0,0,0,15282411,0,0,0,14112.00 ,2
1,1,6,5,0,0,0,19786757,0,1,0,14112.00 ,2
1,1,6,1,0,0,0,12568104,0,0,0,14106.36 ,2
2,8,9,3,1,0,1,20177584,0,1,0,14097.00 ,2
2,1,6,1,0,0,0,20155838,0,0,0,14094.00 ,2
1,10,9,3,1,0,0,18404432,0,0,0,14070.00 ,2
1,1,6,3,0,0,1,20572019,0,0,0,14070.00 ,2
0,1,5,2,0,0,0,14016202,0,0,0,14040.00 ,2
1,1,4,1,0,0,1,20491184,0,0,0,14040.00 ,2
1,1,8,1,0,0,0,20663542,0,0,0,14028.00 ,2
2,7,10,5,0,0,3,15774149,0,1,2,14018.40 ,2
0,2,8,1,0,0,1,18007712,1,0,0,14017.08 ,2
2,1,8,1,1,0,0,5094385,0,0,0,14016.00 ,2
1,1,10,2,0,0,1,7161718,0,0,0,13993.20 ,2
0,1,6,1,0,0,0,4930683,0,0,0,13992.24 ,2
2,1,9,2,0,0,2,15818608,0,0,0,13968.00 ,2
2,0,6,5,0,0,1,9434464,0,0,0,13959.00 ,2
2,1,6,3,0,0,0,19594567,0,0,0,13953.60 ,2
2,1,7,1,0,0,0,3978632,0,0,0,13944.00 ,2
1,1,5,1,1,0,0,13329860,0,0,0,13941.60 ,2
0,1,6,1,1,0,1,18996283,0,1,0,13927.80 ,2
0,1,6,3,1,0,0,18992841,0,0,0,13920.00 ,2
2,9,12,3,2,0,4,16286160,0,0,0,13906.20 ,2
0,1,5,1,1,0,0,20312539,0,0,0,13902.12 ,2
1,1,5,1,0,0,0,7785655,0,0,0,13901.04 ,2
1,1,6,1,0,0,0,18948131,0,0,0,13896.00 ,2
1,5,6,0,0,0,0,18999839,0,1,0,13885.20 ,2
2,1,5,3,0,0,0,20186737,0,0,0,13880.16 ,2
1,10,9,1,1,0,0,8901064,0,0,0,13860.00 ,2
1,1,4,1,0,0,0,8067561,0,0,0,13815.00 ,2
1,1,2,3,0,0,0,16122223,0,0,0,13809.60 ,2
2,1,10,3,0,0,0,13459691,0,0,0,13800.00 ,2
1,1,7,1,1,0,1,16054724,0,0,0,13800.00 ,2
2,0,4,1,0,0,0,20203225,0,0,0,13800.00 ,2
1,1,4,1,0,0,0,16477020,0,0,0,13790.40 ,2
2,7,9,3,0,0,1,18472524,0,0,0,13770.60 ,2
2,1,6,2,0,0,1,12765391,0,0,0,13761.60 ,2
0,2,8,3,0,0,0,20055311,0,0,0,13749.12 ,2
0,1,7,2,0,0,0,3473170,0,0,0,13747.20 ,2
0,1,8,1,0,0,1,11507776,0,0,0,13740.00 ,2
0,1,5,1,0,0,0,12343956,0,0,0,13739.04 ,2
2,1,11,1,1,1,1,9401896,0,0,0,13737.00 ,2
0,1,6,1,0,0,2,9575809,0,0,0,13710.00 ,2
2,0,9,3,0,0,1,16704118,0,0,0,13708.80 ,2
2,0,9,1,0,0,0,20608040,0,0,0,13701.12 ,2
1,5,9,2,0,0,0,15994498,0,0,0,13698.60 ,2
2,1,11,3,1,1,1,3884105,0,0,0,13692.00 ,2
0,1,4,2,1,0,0,13685932,0,0,0,13681.68 ,2
1,7,6,2,0,0,1,18783089,0,0,0,13680.00 ,2
1,1,4,2,0,0,0,19100807,0,0,0,13680.00 ,2
2,1,4,3,0,0,0,20438958,0,0,0,13680.00 ,2
0,1,6,0,0,0,0,690849,0,0,0,13662.00 ,2
1,0,5,5,0,0,0,20053839,0,0,0,13656.00 ,2
0,1,7,1,0,0,0,4918117,0,1,0,13653.36 ,2
2,1,8,1,0,0,0,12345354,0,0,0,13627.80 ,2
2,1,6,4,0,0,0,17447675,0,0,0,13625.28 ,2
2,1,9,4,1,0,1,18163050,0,1,0,13625.28 ,2
1,1,6,2,1,0,0,9061117,0,0,0,13621.80 ,2
2,1,8,1,1,0,1,18314749,0,0,0,13618.32 ,2
0,1,7,2,0,0,0,9405719,0,0,0,13608.00 ,2
1,1,9,1,0,0,0,11970867,0,0,0,13608.00 ,2
2,1,8,1,0,0,0,17136670,0,0,0,13603.20 ,2
2,1,6,3,0,0,0,20045713,0,0,0,13566.00 ,2
2,0,7,1,1,0,0,9906415,0,0,0,13543.20 ,2
2,1,6,2,0,0,0,19078903,0,0,0,13536.00 ,2
2,1,5,2,0,0,0,17635569,0,0,0,13531.32 ,2
1,1,6,1,0,0,0,17574978,0,0,0,13530.00 ,2
0,1,6,3,0,0,0,13941017,0,0,0,13526.76 ,2
2,1,7,1,1,0,0,19431325,0,1,0,13516.08 ,2
0,7,4,0,0,0,2,833519,0,0,0,13515.00 ,2
2,1,11,5,0,0,1,12223866,0,0,0,13512.00 ,2
2,1,8,3,0,0,1,17958414,0,0,0,13500.00 ,2
3,1,8,3,1,0,0,19746513,0,1,0,13500.00 ,2
0,1,8,1,0,0,1,14195878,0,0,0,13455.00 ,2
1,7,7,2,0,0,3,12984386,0,1,0,13454.28 ,2
1,1,6,2,0,0,0,19671620,0,1,0,13454.28 ,2
1,1,5,1,0,0,0,19812026,0,0,0,13451.16 ,2
2,1,8,3,0,0,1,14042426,0,0,0,13449.60 ,2
1,1,5,2,0,0,0,9219049,0,0,0,13440.00 ,2
2,1,8,1,0,0,0,6169335,0,0,0,13426.56 ,2
2,1,8,0,1,0,0,19829879,0,0,0,13424.40 ,2
1,1,8,2,1,0,0,19609174,0,0,0,13421.16 ,2
2,1,9,0,1,0,1,13125357,0,0,0,13392.00 ,2
1,1,5,2,0,0,1,18073864,0,0,0,13385.88 ,2
2,1,4,0,0,0,1,18508087,0,0,0,13384.80 ,2
2,1,5,1,0,0,0,19208402,0,0,0,13372.80 ,2
1,1,6,3,0,0,0,19415958,0,0,0,13370.40 ,2
1,7,6,0,0,0,0,483414,0,1,0,13356.00 ,2
2,7,6,4,2,0,0,19456779,0,0,0,13356.00 ,2
0,1,5,2,0,0,1,10702489,0,0,0,13348.80 ,2
0,1,5,1,0,0,0,10101791,0,0,0,13345.92 ,2
2,1,10,1,0,0,1,1771965,0,0,3,13338.00 ,2
0,1,4,0,1,0,0,19456110,0,0,0,13338.00 ,2
3,1,9,0,0,0,0,18572271,0,0,0,13335.84 ,2
1,8,9,4,2,0,2,19720871,0,1,0,13332.00 ,2
1,1,4,1,0,0,1,20228254,0,0,0,13332.00 ,2
1,6,7,3,0,0,0,299699,0,0,0,13324.80 ,2
2,1,5,1,0,0,0,11047173,0,0,0,13320.00 ,2
2,1,6,1,0,0,0,18822541,0,1,0,13320.00 ,2
2,9,12,3,1,0,3,19554150,0,1,0,13296.00 ,2
2,1,8,3,1,0,0,15841618,0,1,0,13290.00 ,2
2,1,6,0,0,0,0,16145588,0,0,0,13288.80 ,2
0,1,5,2,0,0,1,15438016,0,0,0,13258.08 ,2
0,1,6,1,0,0,0,8610093,0,0,0,13250.16 ,2
2,1,9,3,0,0,2,15973163,0,0,0,13237.56 ,2
2,1,8,1,0,0,1,8208285,0,0,0,13220.40 ,2
2,7,11,1,0,0,1,11923958,0,1,0,13200.00 ,2
2,1,6,1,0,0,0,19252113,0,0,0,13200.00 ,2
2,1,7,0,0,0,0,19617178,0,1,0,13200.00 ,2
1,1,8,2,1,0,1,19885440,0,0,0,13200.00 ,2
2,1,5,4,0,0,0,14109365,0,0,0,13192.20 ,2
2,1,9,1,1,0,1,9132449,0,0,0,13183.80 ,2
0,1,4,1,0,0,0,68900,0,0,0,13179.00 ,2
2,1,7,1,1,0,1,9642864,0,0,0,13145.40 ,2
2,1,5,2,0,0,1,19017366,0,0,0,13140.00 ,2
1,1,5,5,0,0,1,17886377,0,0,0,13128.00 ,2
0,1,5,1,0,0,0,20608313,0,0,0,13117.08 ,2
2,1,5,3,0,0,1,15081440,0,1,0,13107.96 ,2
2,7,7,1,0,0,1,10166883,0,0,0,13104.00 ,2
1,1,7,1,1,0,0,3320635,0,0,0,13093.80 ,2
2,1,8,3,0,0,0,19858050,0,0,0,13071.24 ,2
0,1,0,0,0,0,0,18056405,0,0,0,13068.00 ,2
0,1,2,1,0,0,0,20167609,0,0,0,13057.20 ,2
0,1,0,0,0,0,0,14020260,0,0,0,13050.00 ,2
2,1,11,1,1,0,1,18157022,0,0,0,13037.28 ,2
2,1,6,2,0,0,1,16335779,0,0,0,13035.00 ,2
2,1,8,4,0,0,1,6638446,0,0,0,13017.60 ,2
1,1,7,1,1,0,0,17450190,0,1,0,13005.36 ,2
1,1,3,1,0,0,0,19606247,0,0,0,12987.00 ,2
2,1,11,1,1,1,1,2202858,0,1,0,12982.80 ,2
1,7,7,4,1,0,0,19533073,0,0,0,12982.20 ,2
1,0,6,0,0,0,0,17176173,0,0,0,12978.00 ,2
2,1,12,2,0,0,0,18739123,0,0,0,12978.00 ,2
2,1,4,1,1,0,1,19952697,0,0,0,12973.92 ,2
2,1,8,4,0,0,0,18309217,0,1,0,12960.00 ,2
1,1,5,2,0,0,0,19556100,0,0,0,12960.00 ,2
2,9,8,1,0,0,1,20651877,0,0,0,12960.00 ,2
2,1,8,1,1,0,1,4465420,0,0,0,12949.20 ,2
1,6,10,3,0,1,0,204959,1,0,0,12942.00 ,2
2,1,7,2,0,0,1,19138477,0,0,0,12938.04 ,2
2,0,7,0,0,0,0,3797867,0,0,0,12931.20 ,2
3,1,7,2,0,0,0,11553543,0,0,0,12924.00 ,2
1,1,6,1,1,0,0,16579236,0,1,0,12915.60 ,2
2,1,5,2,0,0,0,16005101,0,0,0,12909.00 ,2
2,6,10,3,0,0,1,10338839,0,1,0,12904.20 ,2
2,1,6,1,0,0,1,7775454,0,0,0,12902.40 ,2
2,9,11,1,2,1,0,14389217,1,2,1,12900.00 ,2
2,1,5,3,0,0,2,15191179,0,0,0,12885.48 ,2
0,0,0,0,0,0,0,13185669,0,0,0,12873.60 ,2
1,1,7,1,0,0,2,10100799,0,0,0,12870.00 ,2
0,1,2,2,0,0,0,20051869,0,0,0,12870.00 ,2
0,1,6,3,1,0,0,4708850,0,0,0,12864.00 ,2
2,1,8,3,0,0,1,19037243,0,0,0,12852.00 ,2
1,1,7,0,0,0,0,12387215,0,0,0,12845.04 ,2
1,1,5,1,0,0,0,17404164,0,0,0,12845.04 ,2
1,1,7,1,0,0,0,19093685,0,0,0,12834.00 ,2
1,1,3,3,0,0,1,16315325,0,0,0,12825.00 ,2
1,1,6,3,0,0,0,15552357,0,0,0,12816.00 ,2
2,1,5,4,0,0,0,20537222,0,0,0,12816.00 ,2
1,0,7,1,0,0,2,18508470,0,0,0,12794.64 ,2
0,0,5,1,1,1,0,6361204,0,0,0,12780.00 ,2
1,1,7,1,1,0,0,6408849,0,0,0,12780.00 ,2
2,1,7,3,1,0,1,6776848,0,0,0,12780.00 ,2
1,1,6,2,0,0,0,9404709,0,0,0,12780.00 ,2
1,1,4,3,0,0,0,20193058,0,0,0,12768.00 ,2
1,1,9,3,1,0,0,15529336,0,0,0,12754.44 ,2
2,9,10,1,2,0,0,18563122,0,2,1,12754.44 ,2
0,1,4,1,1,1,0,8988451,0,0,0,12750.00 ,2
0,1,3,0,0,0,0,15034827,0,0,0,12742.80 ,2
2,1,9,2,0,0,0,9256737,0,0,0,12737.40 ,2
2,1,6,3,1,0,1,18196261,0,0,0,12724.80 ,2
0,0,4,0,0,0,0,1442450,0,0,0,12718.20 ,2
1,1,3,1,0,0,1,15165971,0,0,0,12703.20 ,2
2,0,6,2,0,0,0,18482476,0,0,0,12698.40 ,2
2,1,7,1,0,0,0,1517917,0,0,0,12690.00 ,2
1,1,8,3,0,0,0,9938746,0,0,0,12690.00 ,2
0,1,4,3,0,0,0,19665331,0,0,0,12690.00 ,2
2,1,7,1,0,0,0,8813306,0,0,0,12673.20 ,2
1,1,8,4,1,0,0,2122918,0,0,1,12672.00 ,2
1,1,5,1,0,0,0,2627940,0,1,0,12669.12 ,2
2,1,6,5,0,0,1,20597491,0,0,0,12666.60 ,2
2,1,9,1,0,0,2,16268490,0,0,0,12655.44 ,2
2,5,2,1,0,0,0,15644594,0,0,0,12650.88 ,2
1,1,5,1,1,0,0,18579690,0,1,0,12647.76 ,2
0,1,6,1,0,0,0,19365218,0,0,0,12643.44 ,2
2,1,8,1,1,0,0,741456,0,0,0,12642.00 ,2
2,1,8,4,0,0,1,2855220,0,0,0,12636.00 ,2
2,10,9,2,2,0,1,15874007,0,0,0,12630.96 ,2
1,1,8,2,1,0,1,10156290,0,0,0,12629.76 ,2
2,0,8,3,1,0,0,20408325,0,0,0,12600.00 ,2
2,1,6,2,0,0,0,21108505,0,0,0,12600.00 ,2
0,1,4,1,0,0,0,3629217,0,0,0,12596.04 ,2
0,1,6,1,0,0,0,10043064,0,0,0,12588.84 ,2
2,1,6,1,0,0,1,17875002,0,0,0,12571.20 ,2
2,1,11,2,0,0,0,872314,0,0,0,12558.00 ,2
1,1,3,1,1,1,0,12050280,0,1,0,12558.00 ,2
1,1,8,1,0,0,0,13894254,0,0,0,12544.20 ,2
2,1,8,1,0,0,1,2255005,0,0,0,12543.96 ,2
0,1,4,1,1,0,1,19603732,0,0,0,12537.00 ,2
3,1,8,1,0,0,1,11434934,0,1,0,12528.00 ,2
0,1,8,4,1,0,0,18649858,0,0,0,12524.64 ,2
2,1,11,4,1,0,2,6702693,0,0,0,12517.20 ,2
2,1,10,1,0,0,0,20396246,0,0,0,12510.00 ,2
2,1,5,1,1,0,0,16360894,0,0,0,12487.20 ,2
2,7,9,4,0,0,3,6559615,0,0,0,12480.00 ,2
0,1,6,1,0,0,0,8087725,0,0,0,12480.00 ,2
2,0,10,4,1,0,1,11021160,0,1,0,12480.00 ,2
2,1,9,3,0,0,1,15597600,0,0,0,12475.20 ,2
2,1,3,0,0,0,0,13326671,0,0,0,12474.00 ,2
2,1,6,2,0,0,0,19069048,0,0,0,12472.08 ,2
2,1,6,2,0,0,0,15987098,0,0,0,12469.68 ,2
0,1,4,3,0,0,0,19274907,0,0,0,12463.56 ,2
2,1,11,1,1,0,1,4621213,0,0,0,12448.80 ,2
1,1,6,2,0,0,0,19967115,0,0,0,12448.80 ,2
2,1,7,1,1,1,0,12950694,0,0,0,12441.60 ,2
1,1,6,1,0,0,1,18171814,0,0,0,12436.20 ,2
0,1,7,2,0,0,0,10654319,0,0,0,12432.00 ,2
2,9,14,3,2,0,1,16163874,0,1,0,12420.00 ,2
1,1,7,4,0,0,0,4150060,0,0,0,12408.00 ,2
1,1,7,4,1,0,1,15970318,0,1,0,12390.00 ,2
2,1,11,2,0,0,0,9302110,0,0,0,12381.60 ,2
2,1,9,0,1,0,0,8830129,0,1,0,12363.96 ,2
2,1,6,0,0,0,0,7717071,0,0,0,12361.44 ,2
0,1,5,2,0,0,0,19141428,0,0,0,12360.00 ,2
2,1,5,0,1,0,0,19227106,0,1,0,12360.00 ,2
2,1,9,2,0,0,0,6704777,0,0,0,12357.60 ,2
0,1,5,2,0,0,0,19410331,0,0,0,12353.04 ,2
1,1,4,2,0,0,0,2809567,0,0,0,12342.72 ,2
1,1,7,1,0,0,1,15715946,0,0,0,12342.72 ,2
0,1,5,3,0,0,1,16499622,0,0,0,12337.20 ,2
2,1,10,0,1,0,0,9664630,0,0,0,12336.00 ,2
2,1,9,1,0,0,0,15311930,0,0,0,12330.00 ,2
1,1,9,0,1,0,1,13124637,0,0,0,12324.00 ,2
2,1,4,3,0,0,0,19554598,0,0,0,12324.00 ,2
1,0,6,1,0,0,0,14427304,0,0,0,12322.08 ,2
2,1,6,3,0,0,1,15902160,0,0,0,12320.64 ,2
0,1,4,0,0,0,1,3930878,0,0,0,12312.00 ,2
2,1,7,0,0,0,2,12493228,0,0,0,12312.00 ,2
2,1,9,1,0,0,1,13865256,0,0,0,12312.00 ,2
0,1,3,1,0,0,1,14233622,0,0,0,12312.00 ,2
1,1,7,0,1,0,1,19469374,0,0,0,12310.56 ,2
0,1,3,1,1,0,1,6758180,0,0,0,12295.92 ,2
2,1,6,2,0,0,0,19788240,0,0,0,12295.80 ,2
0,1,8,1,1,0,0,9391829,0,1,0,12264.00 ,2
0,1,6,1,0,0,0,17300624,0,0,0,12264.00 ,2
2,1,5,1,0,0,0,15361994,0,0,0,12246.00 ,2
3,1,10,3,0,0,0,5433967,0,0,0,12240.00 ,2
0,1,3,0,1,0,0,8624104,0,0,0,12238.20 ,2
2,1,8,4,0,0,2,16188233,0,0,1,12230.16 ,2
1,1,2,0,0,0,0,18893726,0,0,0,12220.92 ,2
0,1,4,1,0,0,0,18669647,0,0,0,12220.20 ,2
1,4,7,1,0,0,1,16758650,0,0,0,12216.60 ,2
1,1,9,3,0,0,1,9506014,0,0,0,12207.00 ,2
2,1,6,3,0,0,0,18992672,0,0,0,12204.00 ,2
2,1,7,4,1,0,1,15259634,0,0,0,12182.40 ,2
2,1,7,1,1,0,0,18790146,0,0,0,12177.60 ,2
1,1,7,1,0,0,1,8241975,0,1,0,12171.60 ,2
2,1,7,2,0,0,1,4189577,0,0,0,12168.00 ,2
1,1,4,4,1,0,0,13653116,0,0,0,12168.00 ,2
1,1,3,1,0,0,0,18946117,0,0,2,12153.36 ,2
3,1,9,1,0,0,1,13245721,0,0,0,12145.20 ,2
1,1,10,2,1,1,1,6913497,0,0,0,12144.00 ,2
0,1,6,0,1,0,0,5236234,0,0,0,12138.00 ,2
2,1,8,1,0,0,1,17400871,0,0,0,12130.20 ,2
0,0,0,0,0,0,0,13538157,0,0,0,12129.60 ,2
2,1,10,1,1,0,0,515392,0,0,0,12126.00 ,2
1,1,7,1,0,0,0,17845650,0,0,0,12120.00 ,2
2,1,10,2,0,0,1,19174707,0,1,0,12108.00 ,2
1,10,11,4,1,0,1,18323385,0,1,0,12097.80 ,2
2,1,7,4,0,0,2,17431199,0,0,0,12096.00 ,2
2,0,8,4,0,0,1,45556,0,0,0,12087.00 ,2
2,1,10,1,0,0,0,12497140,0,0,0,12078.72 ,2
0,1,5,1,1,0,0,18822569,0,0,0,12072.96 ,2
2,1,9,2,1,0,0,2702351,0,0,0,12061.20 ,2
0,1,7,1,1,0,0,18059239,0,1,0,12060.00 ,2
2,1,4,2,0,0,1,2152612,0,0,0,12057.60 ,2
2,1,11,1,0,0,2,289288,0,0,0,12042.00 ,2
1,1,5,0,0,0,1,20032597,0,0,0,12039.60 ,2
2,1,10,3,1,0,1,8742604,0,0,0,12038.40 ,2
2,1,6,1,0,0,1,18878633,0,0,0,12035.52 ,2
2,1,7,2,0,0,1,9409391,0,0,0,12024.00 ,2
0,1,5,1,1,0,0,13603951,0,0,0,12000.00 ,2
2,1,6,1,0,0,0,17904124,0,2,0,12000.00 ,2
2,9,9,3,1,0,1,20047896,0,1,3,12000.00 ,2
2,1,6,1,0,0,0,20054293,0,0,0,12000.00 ,2
2,1,5,3,0,0,0,20458250,0,0,0,12000.00 ,2
1,8,7,2,1,0,0,20483084,0,0,0,12000.00 ,2
1,1,5,4,0,0,0,20677411,0,0,0,12000.00 ,2
0,1,6,1,0,0,0,20757674,0,0,0,12000.00 ,2
0,1,5,3,0,0,0,20773084,0,0,0,12000.00 ,2
2,0,6,1,0,0,0,20915965,0,0,0,12000.00 ,2
2,1,11,0,0,0,1,12018241,0,0,0,11985.00 ,2
2,1,9,2,0,0,1,15774322,0,1,0,11953.80 ,2
0,8,8,1,1,0,1,20802860,0,0,0,11952.00 ,2
1,0,3,2,0,0,0,17927780,0,0,0,11951.28 ,2
0,1,6,5,1,0,0,19721441,0,0,0,11946.00 ,2
1,1,7,1,1,0,1,11168007,0,1,0,11944.80 ,2
0,1,3,3,0,0,1,18994026,0,0,0,11940.00 ,2
1,1,3,0,1,0,0,20230324,0,0,0,11940.00 ,2
0,1,8,1,1,1,0,4469679,0,0,0,11934.00 ,2
1,1,4,2,0,0,0,19050274,0,0,0,11934.00 ,2
2,1,6,0,0,0,1,4210936,0,0,0,11928.00 ,2
2,1,8,2,1,0,2,19175650,0,0,0,11923.20 ,2
1,8,11,2,1,0,4,12401559,0,0,0,11911.68 ,2
2,8,8,4,0,0,2,15990572,0,0,0,11911.32 ,2
