id,nice_facility,friendly_host,flexible_time,adequate_amenity,convenient_tranposrtation,highly_recommended,easy_acess,prepare_essentials,match_description,nice_neighborhood,good_location,like_home
15543965,50,10,19,9,12,73,80,53,15,23,10,8
20948411,1,1,0,0,0,4,0,3,0,1,0,0
13027960,4,1,1,0,0,4,4,2,2,0,2,2
3513138,235,66,98,131,49,178,199,131,30,48,63,68
10105606,29,11,15,13,26,56,70,34,6,18,6,14
1716640,50,24,22,20,19,56,59,39,17,20,16,26
14868158,12,2,1,5,3,7,8,5,0,1,0,2
17496320,24,6,1,9,6,26,26,12,6,8,3,2
2847652,121,37,34,62,38,129,96,99,18,36,15,46
5683505,21,16,11,4,15,53,49,39,10,15,10,10
13810048,59,17,9,21,13,65,78,36,14,21,16,6
9048374,3,0,2,1,4,6,8,2,0,3,4,3
3790798,7,5,5,4,6,11,16,9,2,4,6,3
12318,85,59,36,87,53,142,128,111,19,33,53,70
17585559,19,10,4,6,4,35,39,13,5,6,9,4
16738648,0,0,0,0,0,1,1,0,0,0,0,0
12537062,7,6,2,0,16,18,9,13,2,17,5,3
20358824,1,0,0,0,1,0,1,0,0,2,2,0
20758132,0,0,1,0,2,1,4,3,0,2,0,0
14357405,63,37,36,26,40,127,121,66,17,38,47,32
15985315,1,1,0,0,0,2,4,0,0,0,1,0
7729804,2,1,2,1,1,0,4,1,1,4,1,5
14167287,0,1,2,3,1,1,3,2,0,0,0,1
435774,30,31,20,32,13,71,77,58,17,16,17,36
3519489,9,4,2,1,5,11,10,5,0,4,2,8
20858071,0,0,0,0,0,0,0,0,0,0,0,0
7714664,82,46,53,37,52,117,114,100,26,47,49,44
13231566,13,10,3,4,5,23,19,12,0,9,3,4
9788564,5,3,2,3,0,10,8,8,1,4,0,0
169464,93,54,58,36,59,159,143,110,27,69,27,54
15329025,13,4,6,5,8,21,26,13,4,6,8,3
1815505,80,24,28,33,24,79,88,51,17,23,19,45
3083026,83,27,41,35,65,110,147,78,23,63,39,36
20483551,4,0,0,2,1,2,2,1,0,1,2,3
10988468,40,19,13,29,16,35,40,26,1,14,17,23
19760719,8,3,1,3,1,21,10,11,1,1,2,6
20722794,0,0,0,0,0,0,2,0,0,0,0,0
12145578,1,1,2,2,0,5,6,4,1,1,0,3
8886739,0,0,0,0,0,0,0,0,0,0,0,0
1023529,226,68,92,84,85,220,236,144,35,91,63,76
3803622,6,2,5,3,2,14,25,10,2,8,4,3
13094264,45,17,16,18,16,58,68,37,11,21,15,13
16214404,0,1,0,0,0,1,1,0,0,0,2,0
18923450,6,1,2,1,0,4,8,3,1,3,2,0
10513499,0,2,0,2,0,3,1,2,0,0,0,0
13962117,5,1,0,0,1,6,7,1,2,1,1,1
2392301,19,11,5,8,1,28,28,22,4,6,1,8
18387798,2,2,0,4,2,2,2,3,0,1,1,2
13733309,10,2,1,5,5,5,9,2,1,3,4,1
20598909,0,1,0,0,0,1,1,0,0,0,2,0
4942200,18,8,5,7,6,29,22,18,1,2,9,8
1286372,7,2,0,6,4,10,14,7,1,6,4,5
1617264,1,1,0,3,0,2,0,1,0,0,0,0
18432746,6,4,2,3,2,12,16,5,3,2,7,1
11553484,26,10,8,11,4,29,41,24,7,14,6,20
8001790,13,5,9,12,13,14,26,14,3,15,8,5
6865053,81,19,25,50,27,76,116,28,10,39,17,15
14672067,15,16,11,5,17,46,45,28,6,15,6,17
15742224,18,9,2,6,1,31,24,15,1,5,7,4
19943741,1,0,2,0,1,2,3,0,1,1,1,0
6029156,25,13,10,19,11,41,49,28,9,14,12,9
15909668,1,0,1,0,0,0,0,1,0,0,0,0
9540114,3,0,2,2,1,3,4,2,2,1,2,3
20137618,0,0,0,1,0,1,2,0,0,0,0,0
7563717,0,1,0,0,0,1,1,0,0,0,2,0
8884181,53,27,28,14,24,70,73,62,19,42,23,25
4324399,2,3,2,1,3,8,7,5,1,0,1,4
9458372,3,1,1,1,3,6,3,5,0,3,0,2
1566555,1,0,0,1,0,0,3,0,1,0,1,0
3696043,86,48,41,19,23,139,127,104,15,16,30,32
9911083,1,2,2,0,0,3,4,2,1,0,3,2
4013339,156,57,67,83,46,246,241,148,36,61,69,79
3463475,182,81,101,78,84,333,340,211,62,111,62,93
4900034,2,2,2,0,3,3,4,0,1,1,3,4
11693439,1,0,0,0,0,0,0,0,0,0,0,0
18980195,1,2,0,0,0,4,2,1,0,1,2,1
4795831,5,0,0,4,1,2,3,1,1,2,2,4
1151582,0,1,1,0,0,1,1,0,0,0,3,0
7475552,45,15,22,26,12,52,49,39,7,15,21,27
4745012,12,4,17,10,12,28,28,21,6,15,6,16
7547481,87,40,32,26,35,139,118,96,22,42,36,60
15665400,27,8,2,8,4,23,27,13,8,6,8,6
17681470,39,17,14,13,20,49,44,34,8,20,16,28
10409905,2,1,0,2,0,1,3,1,1,1,0,1
17133664,5,0,3,1,1,3,1,6,0,2,1,1
20678992,1,1,0,0,0,1,2,0,1,1,1,0
15234771,4,2,3,3,2,3,4,5,3,3,2,0
8249224,4,3,2,4,0,8,8,5,3,0,0,2
20761099,4,3,6,4,0,8,5,5,1,0,2,7
16159444,14,2,0,6,6,11,16,8,1,9,3,3
935280,14,11,7,6,12,32,34,18,3,9,9,8
6106445,7,9,7,5,10,22,25,19,6,5,8,7
17152737,12,11,4,6,5,38,51,20,4,5,9,11
10575811,1,0,0,0,0,1,0,1,0,0,0,0
2476456,24,10,16,6,8,28,25,21,0,8,7,22
11784410,20,2,2,7,4,13,8,8,3,3,0,0
4294969,0,0,0,0,0,0,0,0,0,0,0,0
16146960,8,3,3,1,0,12,12,7,3,3,4,5
19827594,0,0,0,0,0,2,3,0,0,2,0,0
6196265,0,0,0,0,0,0,0,0,0,0,0,0
16289973,36,18,12,12,10,54,49,38,8,8,11,28
15832389,2,1,1,0,1,8,13,3,1,3,5,2
4659285,79,39,39,33,38,130,118,88,33,42,42,52
58364,3,2,0,1,0,5,4,4,1,1,1,1
11769558,13,8,3,5,7,35,27,19,4,14,7,2
18439203,28,14,15,7,15,41,33,32,7,9,14,17
3474958,6,0,3,1,4,0,1,0,2,2,1,0
10078736,39,24,16,6,9,58,46,41,7,6,16,13
18744844,6,3,0,3,0,11,14,3,3,1,2,1
7689495,2,0,0,0,0,2,5,1,1,1,0,0
20602384,5,3,3,2,0,9,15,4,1,0,7,2
68403,108,49,41,31,69,169,160,109,29,73,42,64
19483774,19,3,3,1,3,28,17,17,1,4,8,11
19885344,17,12,4,9,15,34,38,19,2,7,6,9
9167936,72,46,23,21,17,103,96,76,16,18,44,42
13687717,53,20,15,13,26,84,64,69,13,28,15,14
12347387,42,22,17,10,16,79,79,39,13,22,28,25
15559308,26,22,14,9,13,67,54,48,9,10,21,11
5672704,1,3,4,3,1,7,6,4,0,3,2,2
17267591,24,5,8,4,14,24,25,17,5,8,8,5
16930662,9,4,0,6,7,11,20,8,0,9,5,5
16365878,55,24,24,16,19,72,75,53,25,21,22,22
4879911,1,1,0,2,1,3,4,2,0,2,0,0
17156656,6,0,1,6,2,2,4,2,1,0,1,1
11653350,34,10,20,34,3,36,42,25,4,15,14,21
18739123,30,11,11,21,8,42,35,29,6,9,10,6
19414154,1,0,4,0,0,4,5,2,0,0,0,0
15059051,0,2,3,0,0,1,1,0,1,0,3,2
1813681,2,1,2,4,2,7,9,1,1,0,4,2
4209503,6,1,2,2,0,4,3,3,1,0,3,1
8456825,97,58,57,46,41,146,134,134,19,55,50,114
18353019,16,5,0,4,1,12,8,5,4,1,2,1
9522763,29,22,20,21,12,63,61,33,10,7,22,22
9877055,0,1,1,0,0,1,1,0,0,0,3,0
11360407,2,0,0,0,0,1,4,0,2,1,0,1
8553166,2,2,5,4,3,8,9,7,0,4,1,5
18718195,19,7,3,3,6,24,21,19,1,8,5,5
7111050,90,21,47,45,24,79,88,62,11,32,23,65
20506481,4,1,1,2,2,4,7,2,0,4,2,5
20091873,0,1,0,0,0,1,1,0,0,0,2,0
578267,27,15,9,19,8,37,38,18,3,9,13,22
18877129,26,4,5,4,15,29,34,17,7,8,6,8
12814997,67,22,16,21,19,68,72,53,15,26,20,17
5707711,181,74,64,104,50,191,210,139,38,68,48,55
15485474,9,15,11,5,10,26,20,16,4,9,11,14
16737,474,171,211,264,130,662,665,426,86,193,179,125
4995993,97,39,53,61,68,146,184,95,30,77,43,36
15581667,29,22,21,3,20,58,46,41,3,20,19,15
20620372,12,10,4,7,4,28,14,21,4,2,11,4
10849166,6,4,2,4,2,8,11,1,0,5,6,2
2586794,4,5,0,6,1,10,11,5,2,3,4,1
2092778,65,40,22,40,14,90,89,54,8,21,23,32
11943846,4,1,0,0,1,4,3,5,0,1,0,0
18793325,3,2,1,3,2,5,7,1,0,1,2,0
14139651,3,1,1,3,0,6,5,3,0,0,1,2
8830869,22,19,19,7,10,67,75,38,7,17,26,25
9652591,51,21,22,29,20,57,50,48,9,23,16,29
13763512,72,27,38,39,28,119,123,81,11,28,23,37
2092611,12,8,8,2,3,22,20,12,4,2,6,5
8207003,3,1,1,1,2,4,6,1,2,1,2,1
20933293,5,3,0,3,3,5,6,2,1,2,3,6
10671589,0,1,3,0,4,1,1,1,1,2,0,0
12034085,3,2,1,1,2,8,9,2,1,0,3,0
1264695,58,45,39,32,17,118,128,107,27,31,36,39
797696,65,20,27,26,27,67,78,49,12,25,20,27
18646355,10,8,5,6,7,30,24,15,6,9,8,1
247667,1,5,2,0,2,12,12,7,1,3,1,5
2111336,71,17,32,48,31,72,83,64,17,30,21,22
13495499,1,2,0,2,0,4,2,4,2,0,1,0
14220422,2,0,0,0,0,1,1,1,0,1,0,0
19308701,13,5,3,5,2,7,7,4,1,1,8,3
792142,5,1,1,1,3,8,8,3,2,2,0,6
12596422,31,14,7,6,7,48,30,36,5,8,12,7
9591205,0,1,0,0,0,1,1,0,0,0,2,0
7496455,23,14,8,9,14,59,69,33,12,14,18,5
13650177,81,46,50,28,58,154,154,137,28,64,50,76
15956155,5,3,1,0,4,10,12,3,4,3,6,0
18490567,2,1,1,0,0,5,7,2,1,1,2,2
2297147,8,1,2,3,0,6,11,8,2,1,1,2
8571594,42,19,22,16,25,62,61,45,13,24,16,15
6659102,146,131,92,98,93,324,297,220,48,103,93,128
14176680,8,7,2,2,5,19,15,8,5,2,4,2
10156574,6,3,9,2,5,17,11,13,1,4,6,0
15942919,7,1,0,6,0,3,6,0,0,0,1,0
20919370,2,0,0,0,0,3,2,1,0,0,1,1
18490917,8,4,4,1,0,19,12,10,1,0,6,4
2230762,2,3,0,0,2,5,5,2,1,1,1,3
11575073,184,49,58,89,25,183,165,119,44,29,37,46
4965322,38,11,24,25,25,47,45,28,9,18,18,12
8211513,4,2,2,1,2,8,6,3,1,2,2,3
14282247,17,5,7,3,6,27,27,15,3,5,3,13
6445371,14,3,7,11,9,17,13,8,5,2,6,5
20796343,8,0,3,6,1,8,9,1,2,2,1,0
3176874,167,86,87,47,134,253,284,242,66,130,116,122
10674299,11,6,3,2,6,25,26,14,2,5,11,5
20092821,3,2,1,1,1,5,3,7,0,2,1,0
8722224,1,1,0,0,1,4,2,2,1,1,0,0
3530517,66,40,37,27,24,115,116,83,18,38,38,64
749896,0,1,0,0,0,1,1,0,0,0,2,0
406926,63,44,54,30,41,103,111,112,23,47,65,58
4730371,3,0,0,0,2,7,5,2,1,3,2,1
17473389,3,2,0,5,1,4,7,4,1,3,1,0
1702533,50,37,25,23,44,108,133,56,19,43,38,19
18109722,22,11,5,17,4,36,25,23,4,6,2,3
17528511,1,0,0,0,0,1,2,0,1,0,0,0
2453739,13,6,4,3,7,15,9,14,2,5,8,9
9574823,21,8,8,3,2,42,50,27,4,6,6,10
16135973,53,15,18,16,25,57,65,40,12,28,14,8
3143838,13,15,6,8,22,24,19,13,3,11,6,7
11016158,4,1,1,0,2,9,10,8,2,4,3,3
20170372,9,3,4,6,8,10,10,11,3,3,2,5
20761776,3,2,0,0,1,4,3,2,0,2,2,1
8956096,55,21,30,33,8,67,53,66,10,13,24,30
838070,6,2,6,6,2,7,12,2,0,3,3,2
17857375,4,3,0,2,2,7,6,5,0,2,1,1
3430612,9,4,7,4,3,16,16,14,3,4,7,4
16519069,10,1,0,4,1,4,2,5,1,2,1,1
16479726,7,5,4,3,0,9,3,4,1,0,5,10
20522910,4,1,2,0,1,5,4,3,2,1,1,0
16372889,1,0,0,0,0,1,1,0,0,0,0,0
5838477,4,4,4,5,2,11,9,7,0,2,0,1
19364068,9,3,6,3,4,8,12,4,0,3,6,3
10732733,1,2,0,1,1,4,2,2,2,1,0,0
16338301,6,6,1,0,1,13,8,7,1,1,7,0
16013535,5,6,2,0,3,14,11,8,1,3,8,1
5823337,0,0,0,0,1,1,3,3,0,0,1,0
15344384,9,1,2,3,2,4,7,6,0,2,0,1
12836502,4,0,2,1,0,5,3,2,1,0,0,0
6019386,6,2,4,3,7,9,9,5,1,5,2,5
20308833,2,0,0,0,0,3,2,1,1,0,0,1
15132221,7,3,4,1,0,7,4,6,1,2,4,2
15536769,28,11,16,14,8,45,39,33,3,8,6,5
17252944,33,17,17,16,18,54,36,36,6,11,11,6
4902690,8,2,1,8,5,11,12,7,0,1,1,2
7438743,44,11,12,22,2,35,49,19,9,7,8,7
20828380,15,2,1,3,0,12,16,6,3,3,6,2
12822815,0,0,3,1,7,2,2,1,0,1,0,2
3095119,49,18,26,16,21,91,89,62,24,28,12,32
4233006,39,13,30,14,5,45,48,29,9,5,15,18
8192768,15,6,6,10,13,14,14,20,4,7,5,17
17223725,26,8,9,10,9,34,29,23,5,13,9,11
6491190,2,4,4,0,2,13,15,4,2,2,6,2
278876,0,1,1,0,0,1,1,0,0,0,3,0
14936181,1,2,0,0,0,4,4,1,0,0,3,1
16402004,30,3,7,11,0,19,12,20,3,5,4,6
18611872,25,11,9,5,7,37,28,25,5,7,6,19
8775344,1,0,2,0,0,3,1,2,0,1,0,0
18914730,53,31,16,14,5,101,72,71,13,14,21,13
671387,73,26,31,52,22,95,69,62,11,47,22,18
12422277,61,33,26,27,33,123,133,80,10,39,23,21
17432321,11,8,7,5,3,24,22,13,2,5,8,5
2419438,11,9,5,3,3,29,17,19,4,6,6,2
10338770,24,10,15,22,17,39,43,38,11,17,20,20
5600260,0,0,0,0,0,1,6,1,0,1,0,0
16004955,0,0,0,0,0,1,1,0,0,0,0,0
12955683,2,1,1,1,1,4,5,2,0,2,3,1
21005168,0,0,2,0,0,0,0,1,0,0,0,0
20780329,5,1,3,4,0,5,5,5,0,0,6,5
20409110,3,0,0,2,0,1,4,2,0,1,0,0
14219541,33,14,18,26,12,78,82,31,13,15,21,8
9898112,24,17,13,3,13,58,68,37,7,10,11,16
13243328,2,1,0,1,0,4,2,2,1,0,0,0
14052921,14,3,0,1,1,19,12,12,1,2,5,1
11625684,87,18,10,53,27,71,61,44,12,30,14,15
1072071,32,20,16,21,26,65,47,58,4,24,23,20
3467744,10,3,4,5,2,7,11,1,0,1,2,2
83243,239,74,113,71,143,297,321,228,54,113,108,66
8827402,62,25,25,18,39,97,104,61,25,33,29,34
7367165,6,3,0,1,4,7,10,5,2,5,4,4
6582560,33,19,23,11,13,70,81,56,12,18,17,21
13033170,57,40,26,26,22,118,105,59,19,24,36,12
458154,182,42,50,61,51,183,172,142,33,59,47,58
10748793,0,0,1,0,0,0,0,0,1,1,0,0
1688914,111,53,49,38,75,170,194,148,41,85,51,52
931642,49,20,27,28,22,89,80,68,20,9,38,21
14169689,8,8,3,4,1,29,22,14,1,2,9,5
21011427,2,0,0,1,0,2,2,1,1,2,0,0
16706758,16,9,3,16,3,22,25,14,7,7,10,8
6452279,1,0,0,0,1,1,1,0,1,0,0,0
19177269,8,2,5,6,8,10,15,3,0,8,2,1
19267482,0,1,0,0,2,1,3,0,0,0,2,1
6457367,123,56,74,50,33,165,160,124,20,62,47,25
20417586,2,0,0,0,2,3,3,1,0,0,0,0
20409825,15,0,1,2,3,5,11,3,2,5,2,0
5691265,26,13,13,16,10,34,36,21,5,11,4,7
7807454,1,2,2,2,1,7,5,3,0,1,4,0
19092315,2,2,0,0,0,4,3,2,0,0,4,3
6760370,51,24,33,27,20,60,59,43,5,15,28,34
146754,89,40,24,24,32,91,104,63,19,25,20,39
10411679,13,4,3,8,4,12,14,6,4,6,5,5
19622100,8,3,1,3,4,17,15,8,1,6,3,1
6084475,83,23,35,56,55,86,85,53,16,38,33,25
20393120,1,1,0,0,1,4,2,1,0,1,1,0
19388464,27,14,11,10,12,45,51,22,5,17,17,10
1208076,1,1,0,1,0,1,1,1,0,1,0,0
18196763,7,3,0,1,0,6,6,3,1,0,2,1
13151673,19,15,9,7,17,40,42,31,8,15,10,14
18152855,2,1,2,0,2,3,4,2,0,0,2,0
16423417,0,1,3,0,2,2,3,0,0,1,2,2
11909308,45,32,33,22,21,90,110,77,20,33,24,34
8762135,5,0,0,0,1,6,7,6,0,2,0,0
7789261,2,2,3,1,0,3,5,0,1,2,6,0
19841564,3,1,1,4,1,3,2,2,1,0,2,1
6130778,153,43,40,55,49,141,150,92,21,44,29,36
13187307,5,0,0,0,3,0,6,2,0,0,1,2
16078766,4,8,1,0,0,13,12,8,2,2,10,1
2086647,4,6,2,3,1,11,5,3,1,1,5,6
8547630,31,11,5,14,3,38,46,21,7,8,11,9
6776230,3,2,0,1,0,3,5,3,0,1,0,0
18706173,15,8,0,3,4,29,24,14,7,5,2,4
13996905,54,28,13,15,18,75,63,52,13,20,23,18
18448219,13,9,6,2,9,23,19,10,1,10,11,2
18612718,12,3,4,7,2,8,12,13,1,5,2,4
21048346,1,2,0,0,0,3,2,1,0,0,1,0
12053427,38,16,9,3,10,57,64,32,11,13,13,12
7205861,28,18,10,14,9,43,29,30,6,12,15,16
10591658,6,3,4,6,2,24,27,9,5,3,6,4
9059397,0,0,0,0,1,0,0,0,0,1,0,0
3004348,220,98,114,94,98,328,341,239,84,118,77,130
8880194,0,0,0,0,0,1,1,0,0,0,0,0
8845805,17,3,4,7,3,17,19,7,3,4,2,6
765569,83,47,27,36,39,150,134,106,20,42,33,40
3808358,1,0,0,1,1,2,3,1,0,0,0,0
6642187,19,21,10,10,17,57,52,29,8,12,12,14
16163874,27,19,8,10,9,38,36,25,4,15,11,9
120489,0,0,0,0,0,0,0,0,0,0,0,0
19086978,5,1,0,5,2,9,7,5,1,2,2,0
346805,91,55,49,44,25,164,167,104,33,30,43,55
16325588,0,2,0,0,0,1,1,1,0,0,2,1
17824351,6,0,3,4,0,9,6,4,2,0,3,1
13036622,12,7,4,3,4,16,13,8,4,2,10,6
2617406,8,11,9,7,5,32,41,18,4,6,9,16
15328237,6,3,2,3,2,7,10,2,3,2,5,1
15288521,39,24,22,17,14,96,82,49,13,25,34,4
11221821,4,3,3,2,1,3,2,5,2,1,2,1
20881491,5,1,5,1,4,4,8,3,1,4,0,1
20394813,2,0,1,2,1,2,4,4,0,1,0,0
5615835,3,2,1,0,1,1,2,6,0,2,0,1
15728520,37,14,11,12,3,57,65,28,8,8,12,4
18996283,16,3,1,5,5,19,16,8,4,1,2,6
20588062,0,0,0,0,1,2,3,1,0,0,0,0
19488718,0,1,0,0,0,2,0,1,0,0,0,0
7856830,0,0,0,0,0,1,3,0,1,1,0,0
9045427,1,1,3,1,2,3,2,1,1,0,0,0
6356359,1,1,0,0,0,3,2,2,1,0,0,1
20278426,3,1,1,4,1,4,4,2,0,0,2,3
20737730,12,3,3,1,2,11,7,6,3,2,1,1
5805319,18,6,7,7,3,23,27,8,3,6,5,3
13532789,26,18,10,9,12,58,59,29,12,14,12,16
9792286,131,90,47,46,33,245,186,159,27,53,80,97
911092,128,51,52,50,55,226,224,130,46,56,66,53
9778579,0,0,0,0,0,0,0,0,0,0,0,0
654232,9,8,4,2,2,26,18,18,2,1,8,8
5260322,1,0,1,0,0,2,2,1,0,0,2,0
15958090,1,1,0,0,0,2,1,1,0,0,2,0
14858485,2,0,0,0,0,1,2,0,0,0,0,1
20673515,0,1,0,0,0,2,1,1,0,0,0,0
19227138,23,9,10,13,12,36,38,16,10,3,14,6
17210044,39,16,13,36,19,59,73,24,9,25,11,15
9031189,2,6,1,3,2,9,17,4,4,2,5,5
1317612,172,64,87,72,57,188,221,140,44,54,73,104
18758370,23,14,12,14,16,39,42,33,11,19,8,16
15728780,1,0,3,1,2,3,4,1,0,1,1,2
11378048,5,3,0,1,0,6,8,3,1,0,6,0
7820423,39,13,19,20,21,69,61,57,10,25,21,14
15042453,9,15,2,6,1,22,15,13,4,5,4,3
18032285,5,5,0,3,1,18,15,4,2,2,6,2
16086039,3,1,0,1,0,5,3,2,0,0,2,0
17460763,16,10,10,8,4,23,22,20,3,3,4,9
7143974,1,1,3,1,0,2,2,2,1,0,2,0
15192082,29,14,4,6,16,55,42,27,8,20,15,7
16545263,1,5,1,0,0,7,5,3,0,0,8,0
17607132,7,2,4,1,1,13,10,6,1,2,4,3
1470069,24,9,9,8,11,38,47,22,10,10,11,10
20451822,1,3,0,0,0,3,1,3,1,0,3,0
3181376,2,1,0,0,0,5,4,1,2,0,1,0
13940243,4,0,0,0,0,5,4,4,1,0,1,0
19183619,1,2,0,1,2,4,3,2,0,1,1,1
14500090,20,10,9,7,14,41,39,25,13,22,6,4
7557546,77,32,30,28,60,110,97,78,19,42,30,32
2095959,41,17,13,13,32,58,55,39,10,29,17,15
11281365,93,43,36,46,38,103,118,79,11,39,32,35
19422870,2,1,2,2,1,3,4,4,0,0,1,1
13752672,42,7,8,14,15,46,50,26,8,13,7,7
19823445,14,4,7,7,6,21,22,22,3,7,9,5
9545059,4,1,2,2,1,3,2,2,1,1,1,1
18649806,17,5,0,7,0,16,17,8,3,4,2,4
19702498,3,0,1,1,1,5,7,2,2,5,0,0
6167682,13,7,0,9,2,13,13,9,2,2,10,7
8010033,68,36,35,33,52,120,139,86,25,48,31,36
13361084,15,5,6,6,7,21,29,11,4,8,6,3
10272718,2,0,4,2,0,0,1,1,0,0,2,0
4628603,68,36,29,24,31,121,125,76,22,34,41,22
14983402,67,21,18,22,36,87,94,64,21,41,22,35
55467,276,147,118,115,137,477,410,351,53,135,138,94
11714137,0,1,0,0,0,2,2,1,0,0,0,0
19363728,1,0,1,0,0,2,2,2,0,0,1,0
7341424,27,17,13,10,15,57,50,45,17,17,8,18
11507817,86,44,41,31,44,174,169,87,36,56,43,25
4537520,2,4,3,3,1,10,9,5,0,1,1,3
14690896,21,9,11,6,5,39,34,19,5,7,5,5
20886432,7,0,4,2,0,7,7,5,1,0,3,7
7807146,8,0,3,6,3,5,8,8,1,2,0,0
15799575,0,2,2,0,0,5,2,4,0,0,4,3
1675801,99,55,48,68,65,200,190,126,35,59,55,47
19329546,12,4,9,7,0,13,10,6,1,1,2,5
11605693,2,2,0,2,0,7,3,5,0,0,1,2
5507371,3,1,3,2,0,5,6,2,1,1,1,4
15005115,5,2,5,0,5,8,6,6,1,4,4,3
13545656,12,7,8,2,14,20,20,6,5,6,10,7
20847840,2,0,0,0,0,0,0,0,0,0,0,0
12158713,178,46,61,76,42,212,181,150,45,46,37,50
9590519,21,11,12,7,7,50,48,29,8,17,12,9
11529146,1,2,0,1,1,4,1,5,1,1,0,0
19929723,3,1,0,1,0,3,5,1,2,0,1,0
18550775,15,6,9,10,6,21,17,13,2,8,6,3
9880140,16,10,15,7,11,31,25,29,2,8,10,6
20277166,3,1,1,0,1,5,4,6,2,1,0,0
13356748,0,0,1,2,5,2,3,1,1,2,0,5
13971471,92,35,35,32,30,137,118,95,15,38,29,27
5162580,190,79,71,78,82,234,206,166,25,54,62,87
10201394,5,3,2,2,3,7,7,0,0,1,4,5
9795890,0,0,0,0,0,0,0,0,0,0,0,0
5403986,107,39,42,59,37,139,150,91,27,46,40,53
925010,1,1,0,0,0,1,1,0,0,0,2,0
15866492,1,0,0,0,0,3,6,1,1,0,1,0
9026157,1,1,0,0,1,4,2,2,0,1,2,0
843943,3,3,4,0,1,6,4,6,2,2,2,3
4837651,16,13,6,5,4,36,30,28,3,4,10,3
19122134,11,0,1,7,6,6,6,7,1,5,1,2
12626663,0,0,0,0,0,0,0,0,0,0,0,0
19546899,6,3,3,1,2,7,11,5,0,3,4,0
19574415,4,0,0,0,0,4,4,2,2,0,2,0
15238184,118,22,39,63,47,98,106,62,26,40,32,32
17962569,35,10,4,13,8,47,45,22,6,10,8,6
17975664,15,7,4,3,0,22,17,15,5,3,6,0
2927721,3,3,5,2,2,10,12,5,2,2,3,0
20481653,1,1,0,0,1,3,5,1,0,1,0,1
3540370,222,61,76,118,59,223,210,153,34,59,50,78
4962537,5,1,3,5,3,14,13,9,4,0,5,4
13688335,10,4,2,2,2,4,7,11,1,4,4,2
13123232,0,1,0,0,0,1,1,0,0,0,2,0
8993871,108,38,27,53,40,99,125,53,19,41,36,40
9412522,2,1,0,0,0,2,5,1,1,1,0,0
18916048,4,4,2,0,3,10,11,4,1,3,6,1
13281117,12,7,2,3,8,30,19,14,2,5,9,3
42300,57,40,47,28,41,122,118,76,16,38,60,33
1239017,20,10,5,12,12,21,32,12,6,13,7,7
9215569,48,33,21,20,21,129,151,47,31,27,47,26
12099115,6,0,0,3,0,3,4,1,1,3,1,0
13212272,1,4,1,0,1,6,4,5,2,3,4,5
13625610,35,29,21,11,11,81,80,60,13,23,28,17
16172498,83,38,33,30,28,111,105,89,9,18,26,41
19909929,0,0,0,0,0,0,1,0,0,0,0,0
7791635,20,7,3,9,5,20,14,12,4,7,3,4
10985093,16,11,12,14,5,15,22,21,4,4,11,16
6277795,20,5,1,7,4,13,15,10,3,7,3,9
15423281,0,0,1,0,1,2,3,3,0,1,1,4
2135489,102,76,40,26,51,223,217,148,22,72,32,38
7819052,5,7,5,4,4,21,22,12,3,11,6,7
15775049,8,3,1,4,1,8,10,4,3,3,3,4
10748978,7,1,3,0,3,2,4,2,1,3,3,2
1142338,65,29,29,51,25,106,135,64,19,25,37,40
14982189,94,51,53,36,28,172,163,113,40,44,56,43
16465638,4,0,0,0,0,5,2,2,1,1,3,0
19670499,20,2,8,9,1,20,26,11,6,6,5,5
17383428,40,15,10,18,21,40,39,35,4,19,12,7
15056748,13,3,6,5,1,12,9,8,2,2,1,7
13941017,5,2,1,0,2,10,10,6,1,1,1,1
14041548,1,1,1,0,0,3,3,0,1,0,3,0
8941366,91,26,37,25,29,102,84,88,19,26,29,24
1156733,14,11,8,5,16,32,29,29,5,8,5,15
9541753,4,1,1,0,0,3,2,3,0,1,0,2
10382430,0,1,1,0,0,1,1,0,0,0,3,0
3288765,80,46,50,45,47,188,202,116,24,56,50,38
7124260,1,0,0,1,0,0,0,0,0,0,0,0
3530395,1,0,0,1,1,1,1,2,0,2,1,2
592282,5,2,6,3,0,11,17,8,4,1,2,2
13997786,4,2,1,0,0,13,12,3,1,1,2,0
7391230,71,23,23,28,18,64,72,37,8,32,25,6
16755248,38,13,16,10,12,48,55,27,13,14,14,11
1232925,53,16,18,21,13,46,45,43,4,16,13,24
13828357,3,2,3,3,0,2,3,1,0,1,0,0
15833574,5,2,3,4,1,7,4,6,0,1,1,2
2028272,23,19,7,13,7,46,44,22,3,13,14,18
20706278,0,0,0,0,0,0,0,0,0,0,0,0
7302762,2,2,0,1,1,4,6,2,0,2,1,4
13122161,31,29,17,11,18,60,52,56,10,15,14,23
10413576,108,49,48,47,27,109,115,77,16,28,39,61
12467337,8,8,3,2,6,22,26,15,2,10,7,0
14888012,23,7,9,8,13,28,28,22,4,9,11,5
2263265,129,38,41,43,46,89,117,83,12,40,37,39
6384622,15,6,2,4,5,18,25,12,8,4,5,9
3455337,25,20,13,8,25,74,67,34,10,25,17,22
15493096,4,2,1,1,7,7,9,4,1,5,1,1
9488756,3,3,0,0,3,8,4,6,0,2,3,1
16893907,4,2,3,3,7,11,9,9,2,7,3,3
3504289,0,0,0,0,0,1,2,0,0,0,1,1
